Exon	DifferentialExonScore	TumorScore	NormalScore	TumorGreaterThansNormalFlag	HighTumorCount	HighNormal	NumGTEx1stQuartile	NumGTEx2ndQuartile	NumGTEx3rdQuartile	NumGTEx4thQuartile	NumDisease1stQuartile	NumDisease2ndQuartile	NumDisease3rdQuartile	NumDisease4thQuartile	GTEx1stQuartile	GTEx2ndQuartile	GTEx3rdQuartile	GTEx4thQuartile	Disease1stQuartile	Disease2ndQuartile	Disease3rdQuartile	Disease4thQuartile	GeneSymbol	Matrisome	Surfaceome	SharedSurfaceMatrisome	CheckDE	CheckSignificant	Gene	AS_Flag	SigExonMaxProp	SigExonMinProp	SigExonPropFlag	ExonSplicingAnnotation	ExonAPRISAnnotation	HighNormalExonProp>0.3_Flag	HighRiskTumorNormalMatch	CheckForHighIHCNormalFlag	CheckForHighMediumInBrain	CheckForExonCoverageBias	IHC_AboveIntermediate(Exclude Testis Ovary)	BoneMarrowHigh	HighProteomicsHitInGTExForGene	LowRiskTumorNormalPair	ExcludeTestisOvaryRNAExpr	OncogeneTumorSuppressors	FinalPrioritization	Surfaceome	Matrisome	SharedSurfaceMatrisome	TargetExon
KLK6_chr19_50961744_50961880_-	205.32536195995897	0.375	0.13333333333333333	true	2	1	27	2	1	0	14	0	0	2	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Salivary_Gland,Kidney,	Brain,		EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,			DSRCT,WLM,	KLK6	false	true	false	true	true	KLK6	Gene	1.0	0.8333333333333334	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	true	true	NA	Tier 2	true	false	false	false
IGF2_chr11_2132673_2133223_-	834.3755143192401	1.25	0.23333333333333334	true	6	1	24	5	1	0	7	3	1	5	Testis,Spleen,Brain,Stomach,Lung,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Blood,Kidney,Esophagus,Ovary,Small_Intestine,Salivary_Gland,Pituitary,Breast,Adrenal_Gland,Muscle,Skin,Colon,Pancreas,Prostate,Thyroid,	Heart,Nerve,Uterus,Fallopian_Tube,Adipose_Tissue,	Liver,		EWS,RB,MEL,MB,HGG,NBL,LGG,	BT,OS,CPC,	ST,	DSRCT,ACT,EPD,WLM,RHB,	IGF2	true	false	false	true	true	IGF2	Gene	1.0	0.75	false	Missing_in_annotated_transcripts	PRINCIPAL	true	false	false	false	false	true	false	true	false	true	NA	Tier 2	false	true	false	false
DBH_chr9_133643413_133643589_+	203.11795524898423	0.1875	0.0	true	1	0	30	0	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,			NBL,	DBH	false	true	false	true	true	DBH	Gene	1.0	1.0	false	Canonical	PRINCIPAL	true	false	false	false	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
WNT5A_chr3_55474337_55474625_-	113.5801496003547	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,NBL,WLM,	EPD,	EWS,	NA	WNT5A	true	true	true	true	true	WNT5A	Gene	1.0	0.6666666666666666	false	Canonical	NA	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
LAMA1_chr18_7079975_7080087_-	99.9161925717088	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,DSRCT,ACT,BT,MEL,MB,CPC,NBL,WLM,	EPD,	RB,	NA	LAMA1	true	false	false	true	true	LAMA1	Gene	0.8571428571428571	0.3333333333333333	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	false	true	false	false
CDH8_chr16_61817479_61817732_-	175.76399601012065	0.125	0.0	true	1	0	30	0	0	0	15	0	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		EWS,	NA	CDH8	true	true	true	true	true	CDH8	Gene	1.0	0.25	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
ITGA6_chr2_172490929_172491122_+	181.76674861702705	1.0625	0.8666666666666667	true	5	4	9	17	3	1	6	5	3	2	Heart,Brain,Ovary,Liver,Pituitary,Adrenal_Gland,Muscle,Blood_Vessel,Blood,	Testis,Spleen,Stomach,Fallopian_Tube,Lung,Bladder,Vagina,Cervix_Uteri,Kidney,Esophagus,Uterus,Adipose_Tissue,Skin,Colon,Pancreas,Prostate,Thyroid,	Small_Intestine,Salivary_Gland,Breast,	Nerve,	EWS,RB,ACT,MB,NBL,WLM,	OS,EPD,HGG,RHB,LGG,	ST,MEL,CPC,	DSRCT,BT,	ITGA6	true	true	true	true	true	ITGA6	Gene	1.0	0.2	true	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	true	true	true	false
FAP_chr2_162174867_162174966_-	146.10730239224134	0.4375	0.36666666666666664	true	2	2	22	6	1	1	11	3	2	0	Heart,Testis,Spleen,Brain,Stomach,Fallopian_Tube,Liver,Lung,Bladder,Blood,Kidney,Esophagus,Nerve,Ovary,Small_Intestine,Pituitary,Adrenal_Gland,Muscle,Colon,Pancreas,Prostate,Thyroid,	Salivary_Gland,Adipose_Tissue,Vagina,Breast,Skin,Cervix_Uteri,	Blood_Vessel,	Uterus,	EWS,RB,ACT,BT,MB,CPC,EPD,HGG,NBL,WLM,LGG,	ST,DSRCT,RHB,	OS,MEL,	NA	FAP	true	true	true	true	true	FAP	Gene	0.3333333333333333	0.07692307692307693	true	Canonical	PRINCIPAL	false	false	false	false	false	true	false	true	false	true	NA	Tier 2	true	true	true	true
COL4A5_chrX_108575910_108575972_+	284.91126732308857	0.5625	0.4	true	4	3	21	6	3	0	12	0	3	1	Heart,Testis,Spleen,Brain,Stomach,Liver,Lung,Blood,Kidney,Nerve,Ovary,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Adrenal_Gland,Muscle,Skin,Colon,Pancreas,Thyroid,	Pituitary,Vagina,Cervix_Uteri,Blood_Vessel,Prostate,Esophagus,	Uterus,Fallopian_Tube,Bladder,		EWS,RB,ST,ACT,OS,MEL,MB,HGG,NBL,WLM,RHB,LGG,		BT,CPC,EPD,	DSRCT,	COL4A5	true	false	false	true	true	COL4A5	Gene	1.0	0.09090909090909091	true	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Not Prioritized	false	true	false	false
COL9A1_chr6_70260657_70261078_-	161.75950940221986	0.25	0.0	true	2	0	30	0	0	0	14	0	2	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		RB,LGG,	NA	COL9A1	true	false	false	true	true	COL9A1	Gene	1.0	0.2727272727272727	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	false	false	false	false	NA	Tier1	false	true	false	false
RELN_chr7_103728111_103728207_-	217.65371399553277	0.1875	0.0	true	1	0	30	0	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,CPC,EPD,NBL,WLM,			MB,	RELN	true	false	false	true	true	RELN	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	false	true	false	false
COL20A1_chr20_63328079_63328145_+	264.9451477246094	0.5	0.13333333333333333	true	3	1	28	1	0	1	13	0	1	2	Heart,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,		Testis,	EWS,ST,OS,RHB,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		HGG,	DSRCT,LGG,	COL20A1	true	false	false	true	true	COL20A1	Gene	1.0	1.0	false	Alt_Transcript	ALTERNATIVE	false	false	false	false	false	false	false	false	false	false	NA	Tier1	false	true	false	false
AMPH_chr7_38491050_38491145_-	217.70903978458557	0.4375	0.06666666666666667	true	1	0	28	2	0	0	11	4	0	1	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Brain,Pituitary,			EWS,ST,DSRCT,ACT,BT,OS,MEL,CPC,EPD,WLM,RHB,	MB,HGG,NBL,LGG,		RB,	AMPH	false	true	false	true	true	AMPH	Gene	1.0	0.6	false	Alt_Transcript	PRINCIPAL	true	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
FGF8_chr10_101774732_101774912_-	128.5753276302828	0.125	0.0	true	1	0	30	0	0	0	15	0	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,		WLM,	NA	FGF8	true	false	false	true	true	FGF8	Gene	1.0	0.4	false	Alt_Transcript	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	false	true	false	true
DLK1_chr14_100728396_100728453_+	246.5495432156678	0.5	0.4	true	3	4	25	1	1	3	13	0	1	2	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Uterus,Muscle,Colon,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Pancreas,	Testis,	Ovary,Pituitary,Adrenal_Gland,	EWS,ST,OS,HGG,LGG,RB,DSRCT,BT,MEL,MB,CPC,EPD,WLM,		NBL,	ACT,RHB,	DLK1	true	false	false	true	true	DLK1	Gene	1.0	0.6	false	Canonical	NA	true	false	false	false	false	true	false	false	true	true	NA	Tier 2	true	true	true	false
COL4A5_chrX_108580983_108581027_+	299.2142190634627	0.5625	0.36666666666666664	true	3	3	22	5	3	0	11	2	2	1	Heart,Testis,Spleen,Brain,Stomach,Liver,Lung,Blood,Kidney,Nerve,Ovary,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Adrenal_Gland,Muscle,Skin,Colon,Pancreas,Thyroid,	Vagina,Cervix_Uteri,Blood_Vessel,Prostate,Esophagus,	Uterus,Fallopian_Tube,Bladder,		EWS,RB,ACT,OS,MEL,MB,HGG,NBL,WLM,RHB,LGG,	ST,EPD,	BT,CPC,	DSRCT,	COL4A5	true	false	false	true	true	COL4A5	Gene	1.0	0.09090909090909091	true	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Not Prioritized	false	true	false	false
HMCN1_chr1_185909337_185909508_+	383.14960761732647	0.375	0.0	true	2	0	30	0	0	0	13	1	1	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,ACT,BT,MB,CPC,EPD,NBL,WLM,	DSRCT,	MEL,	EWS,	HMCN1	true	false	false	true	true	HMCN1	Gene	1.0	0.9230769230769231	false	Canonical	PRINCIPAL	false	false	true	false	false	true	false	true	false	true	NA	Tier 2	false	true	false	false
IGSF1_chrX_131275979_131276248_-	77.60125267751259	0.125	0.1	true	1	1	29	0	0	1	15	0	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,			Pituitary,	EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,NBL,WLM,		EPD,	NA	IGSF1	false	true	false	true	true	IGSF1	Gene	0.5	0.05	true	Canonical	NA	true	false	false	false	false	true	false	false	false	true	NA	Not Prioritized	true	false	false	false
PTPN11_chr12_112486475_112486629_+	439.31304323512165	1.875	0.9333333333333333	true	13	4	6	20	4	0	0	3	12	1	Spleen,Ovary,Liver,Pituitary,Pancreas,Blood,	Heart,Testis,Stomach,Fallopian_Tube,Lung,Vagina,Cervix_Uteri,Kidney,Esophagus,Nerve,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Breast,Adrenal_Gland,Skin,Colon,Prostate,Thyroid,	Brain,Bladder,Muscle,Blood_Vessel,			OS,NBL,WLM,	EWS,RB,ST,DSRCT,ACT,BT,MEL,MB,CPC,EPD,HGG,RHB,	LGG,	PTPN11	false	true	false	true	true	PTPN11	Gene	0.6666666666666666	0.2	true	Canonical	ALTERNATIVE	true	true	true	true	false	true	false	true	true	true	Oncogene	Tier 2	true	false	false	false
P2RX7_chr12_121166058_121166187_+	327.97004476394886	0.4375	0.0	true	3	0	30	0	0	0	12	1	3	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				RB,ST,DSRCT,ACT,BT,OS,MB,CPC,EPD,NBL,WLM,RHB,	EWS,	MEL,HGG,LGG,	NA	P2RX7	false	true	false	true	true	P2RX7	Gene	0.9166666666666666	0.5	false	Alt_Transcript	PRINCIPAL	false	false	true	true	false	true	false	false	false	false	NA	Not Prioritized	true	false	false	false
ABCA1_chr9_104816143_104816345_-	514.6808912439708	1.0625	0.03333333333333333	true	6	0	29	1	0	0	6	4	5	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Adrenal_Gland,			ACT,OS,CPC,NBL,WLM,RHB,	EWS,MB,EPD,LGG,	RB,ST,BT,MEL,HGG,	DSRCT,	ABCA1	false	true	false	true	true	ABCA1	Gene	1.0	0.875	false	Canonical	PRINCIPAL	false	false	true	true	false	true	true	false	false	true	NA	Tier 2	true	false	false	false
GLG1_chr16_74467756_74468405_-	429.0944031291934	1.0625	0.16666666666666666	true	1	0	25	5	0	0	1	14	0	1	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Blood,Kidney,Nerve,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Testis,Ovary,Uterus,Cervix_Uteri,Blood_Vessel,			DSRCT,	ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		EWS,	GLG1	true	true	true	true	true	GLG1	Gene	0.8	0.07692307692307693	true	Missing_in_annotated_transcripts	NA	true	false	true	true	false	true	false	true	false	true	NA	Not Prioritized	true	true	true	false
HMCN1_chr1_186082865_186082961_+	364.43186928457607	0.3125	0.0	true	1	0	30	0	0	0	13	2	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MB,CPC,EPD,NBL,	MEL,WLM,		EWS,	HMCN1	true	false	false	true	true	HMCN1	Gene	1.0	0.9230769230769231	false	Canonical	PRINCIPAL	false	false	true	false	false	true	false	true	false	true	NA	Tier 2	false	true	false	false
SEMA3C_chr7_80827425_80827487_-	219.89824645651504	0.6875	0.23333333333333334	true	2	1	24	5	1	0	9	5	0	2	Heart,Testis,Spleen,Brain,Stomach,Fallopian_Tube,Liver,Lung,Vagina,Blood_Vessel,Blood,Kidney,Esophagus,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Adrenal_Gland,Muscle,Pancreas,Prostate,Thyroid,	Nerve,Ovary,Skin,Colon,Cervix_Uteri,	Bladder,		EWS,ACT,OS,CPC,EPD,HGG,NBL,WLM,LGG,	RB,ST,BT,MB,RHB,		DSRCT,MEL,	SEMA3C	true	false	false	true	true	SEMA3C	Gene	0.8888888888888888	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	false	true	false	false
GPC6_chr13_94382414_94382550_+	297.9109281685545	0.375	0.0	true	1	0	30	0	0	0	11	4	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				DSRCT,ACT,OS,MEL,CPC,EPD,HGG,NBL,WLM,RHB,LGG,	EWS,ST,BT,MB,	RB,	NA	GPC6	true	false	false	true	true	GPC6	Gene	0.6666666666666666	0.6	false	Canonical	PRINCIPAL	false	false	false	true	false	true	false	true	false	false	NA	Tier 2	false	true	false	false
COL2A1_chr12_47997615_47997707_-	303.9522656422393	0.375	0.03333333333333333	true	1	0	29	1	0	0	12	3	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Pituitary,			EWS,ST,DSRCT,ACT,BT,OS,MEL,MB,EPD,HGG,NBL,LGG,	RB,CPC,RHB,		WLM,	COL2A1	true	false	false	true	true	COL2A1	Gene	1.0	0.5	false	Canonical	NA	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
COL2A1_chr12_47993458_47993499_-	211.4326541028274	0.25	0.0	true	1	0	30	0	0	0	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,EPD,NBL,	CPC,		WLM,	COL2A1	true	false	false	true	true	COL2A1	Gene	1.0	0.5	false	Canonical	NA	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
PMEL_chr12_55957109_55957671_-	197.38726809345647	0.1875	0.0	true	1	0	30	0	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MB,CPC,EPD,NBL,WLM,			MEL,	PMEL	false	true	false	true	true	PMEL	Gene	1.0	0.6666666666666666	false	Alt_Transcript	NA	false	false	false	false	false	true	true	false	true	true	NA	Tier 2	true	false	false	false
NAV2_chr11_20118133_20121598_+	156.6905507906949	0.3125	0.26666666666666666	true	1	0	22	8	0	0	12	3	1	0	Heart,Testis,Spleen,Stomach,Fallopian_Tube,Lung,Bladder,Vagina,Cervix_Uteri,Blood,Kidney,Ovary,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Pituitary,Adrenal_Gland,Muscle,Skin,Pancreas,Prostate,	Nerve,Brain,Liver,Breast,Colon,Blood_Vessel,Thyroid,Esophagus,			EWS,RB,ST,DSRCT,ACT,BT,OS,MB,CPC,NBL,WLM,RHB,	MEL,HGG,LGG,	EPD,	NA	NAV2	true	false	false	true	true	NAV2	Gene	0.75	0.4	false	Missing_in_annotated_transcripts	PRINCIPAL	false	false	false	true	false	true	true	false	false	true	NA	Tier 2	false	true	false	false
CD109_chr6_73812205_73812270_+	40.08229571802367	0.1875	0.16666666666666666	true	1	1	26	3	1	0	14	1	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Pituitary,Breast,Prostate,	Testis,Uterus,Adipose_Tissue,	Skin,		EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MB,CPC,EPD,NBL,WLM,	MEL,	OS,	NA	CD109	true	false	false	true	true	CD109	Gene	0.8484848484848485	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	true	true	NA	Tier 2	false	true	false	true
MAN2A1_chr5_109716120_109716264_+	801.1414354938603	1.375	0.0	true	8	0	30	0	0	0	6	2	4	4	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ACT,OS,CPC,NBL,WLM,LGG,	EPD,HGG,	RB,MEL,MB,RHB,	EWS,ST,DSRCT,BT,	MAN2A1	false	true	false	true	true	MAN2A1	Gene	1.0	0.3333333333333333	false	Canonical	PRINCIPAL	false	false	true	false	false	true	true	true	true	true	NA	Tier 2	true	false	false	false
VCAM1_chr1_100723020_100723340_+	195.64769353718418	0.25	0.23333333333333334	true	1	3	26	1	3	0	13	2	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Nerve,Uterus,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Ovary,	Spleen,Adrenal_Gland,Kidney,		EWS,OS,HGG,RHB,LGG,RB,BT,MEL,MB,CPC,EPD,NBL,WLM,	ST,DSRCT,	ACT,	NA	VCAM1	true	true	true	true	true	VCAM1	Gene	0.5714285714285714	0.3333333333333333	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	true	true	true	NA	Not Prioritized	true	true	true	false
FBN2_chr5_128257909_128259829_-	215.49564606529657	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,BT,MEL,MB,CPC,EPD,NBL,	WLM,	ACT,	NA	FBN2	true	true	true	true	true	FBN2	Gene	0.47692307692307695	0.21212121212121213	false	Missing_in_annotated_transcripts	PRINCIPAL	false	false	false	false	false	true	true	true	false	false	NA	Tier 2	true	true	true	false
PKD1_chr16_2117489_2117672_-	460.313791818123	1.375	0.7666666666666667	true	9	4	11	15	4	0	3	4	9	0	Spleen,Stomach,Small_Intestine,Salivary_Gland,Liver,Lung,Adipose_Tissue,Adrenal_Gland,Pancreas,Blood,Kidney,	Heart,Testis,Brain,Fallopian_Tube,Vagina,Cervix_Uteri,Esophagus,Nerve,Ovary,Breast,Muscle,Skin,Colon,Prostate,Thyroid,	Uterus,Pituitary,Bladder,Blood_Vessel,		DSRCT,OS,WLM,	RB,ST,ACT,MEL,	EWS,BT,MB,CPC,EPD,HGG,NBL,RHB,LGG,	NA	PKD1	false	true	false	true	true	PKD1	Gene	1.0	0.05263157894736842	true	Canonical	PRINCIPAL	true	false	false	false	false	true	false	false	true	true	NA	Not Prioritized	true	false	false	false
